,Entity,Year,Hydro Energy(%),Hydro Electricity(%),Wind Energy(%),Wind Electricity(%),Solar Energy(%),Solar Electricity(%)
0,Africa,1985,6.5416107,19.093586,0.0,0.0,0.0,0.0
1,Africa,1986,6.6174736,18.935038,0.0,0.0,0.0,0.0
2,Africa,1987,6.1510053,17.50394,0.0,0.0,0.0,0.0
3,Africa,1988,6.2762327,18.149082,0.0,0.0,0.0,0.0
4,Africa,1989,6.575383,18.352066,0.0,0.0,0.0,0.0
5,Africa,1990,6.4756594,17.957624,0.0,0.0,0.0,0.0
6,Africa,1991,6.8665357,18.667395,0.0,0.0,0.0,0.0
7,Africa,1992,6.454692,17.64436,0.0,0.0,0.0,0.0
8,Africa,1993,6.311711,16.714472,0.00022280523,0.0005897577,0.0,0.0
9,Africa,1994,6.1963334,16.391645,0.00058110914,0.0015368222,0.0,0.0
10,Africa,1995,6.174329,16.476366,0.0006511559,0.0017367083,0.0,0.0
11,Africa,1996,6.2783985,16.303293,0.00071550993,0.0018575089,0.0,0.0
12,Africa,1997,6.3046694,15.924518,0.0007104949,0.0017956467,0.0,0.0
13,Africa,1998,6.4815254,16.396313,0.0007389949,0.00186951,0.0,0.0
14,Africa,1999,6.6663065,16.884209,0.0018670735,0.004729587,0.0,0.0
15,Africa,2000,6.936677,17.720497,0.01617664,0.054692887,0.0011007969,0.0
16,Africa,2001,7.1568594,18.57476,0.036778532,0.10520057,0.001324146,0.0
17,Africa,2002,7.35356,18.041227,0.03836359,0.09300716,0.0014531702,0.0043259147
18,Africa,2003,6.7681456,16.832907,0.04389952,0.12571098,0.0016437006,0.0041216714
19,Africa,2004,6.633235,16.795078,0.058429442,0.15137695,0.0018682962,0.00388146
20,Africa,2005,6.696118,16.549986,0.058821063,0.15495192,0.002214702,0.0037337812
21,Africa,2006,6.759675,16.464705,0.062608436,0.15595311,0.0027837367,0.0053776936
22,Africa,2007,6.696656,16.101215,0.0714853,0.2022938,0.0035508324,0.0051430627
23,Africa,2008,6.39227,16.120924,0.086475015,0.21762237,0.004789645,0.0067479797
24,Africa,2009,6.419966,16.558916,0.10247785,0.28379035,0.006178744,0.010075398
25,Africa,2010,6.694661,16.512848,0.14201224,0.35740134,0.013429861,0.058812886
26,Africa,2011,6.7864485,16.50816,0.14623758,0.3642933,0.03689415,0.07315726
27,Africa,2012,6.525726,15.982168,0.14759299,0.33793497,0.05823969,0.07621512
28,Africa,2013,6.6739335,16.3249,0.20384131,0.495119,0.044672735,0.07153277
29,Africa,2014,6.809334,16.469505,0.27768502,0.7511979,0.10449535,0.24498524
30,Africa,2015,6.4173684,15.679241,0.47488478,1.1247321,0.1736639,0.4204607
31,Africa,2016,6.06169,15.411623,0.57693774,1.3627558,0.2779333,0.63066465
32,Africa,2017,6.3259087,15.647016,0.6237429,1.4453218,0.3892137,0.8221441
33,Africa,2018,6.5469427,16.307402,0.7183791,1.8746395,0.48900396,1.1029457
34,Africa,2019,6.617261,16.375631,0.91754866,2.236831,0.6120093,1.6736958
35,Africa,2020,7.327819,17.610857,1.0664787,2.1868074,0.8039458,1.7831272
36,Africa,2021,7.227977,17.301483,1.1503035,2.4888308,0.77807826,2.0396738
37,Africa ,1985,6.5416107,19.093586,0.0,0.0,0.0,0.0
38,Africa ,1986,6.6174746,18.93504,0.0,0.0,0.0,0.0
39,Africa ,1987,6.1510053,17.50394,0.0,0.0,0.0,0.0
40,Africa ,1988,6.276232,18.149086,0.0,0.0,0.0,0.0
41,Africa ,1989,6.5753827,18.352068,0.0,0.0,0.0,0.0
42,Africa ,1990,6.4756594,17.957624,0.0,0.0,0.0,0.0
43,Africa ,1991,6.866536,18.667395,0.0,0.0,0.0,0.0
44,Africa ,1992,6.4546914,17.64436,0.0,0.0,0.0,0.0
45,Africa ,1993,6.311711,16.71447,0.00022280523,0.0005897577,0.0,0.0
46,Africa ,1994,6.1963334,16.391645,0.00058110914,0.0015368222,0.0,0.0
47,Africa ,1995,6.174329,16.476366,0.00065115583,0.0017367083,0.0,0.0
48,Africa ,1996,6.2783985,16.303293,0.00071550993,0.0018575089,0.0,0.0
49,Africa ,1997,6.3046694,15.924517,0.0007104949,0.0017956466,0.0,0.0
50,Africa ,1998,6.4815254,16.39631,0.0007389949,0.0018695099,0.0,0.0
51,Africa ,1999,6.6663065,16.884209,0.0018673571,0.004729587,0.0,0.0
52,Africa ,2000,6.936677,17.096462,0.016176648,0.039869737,0.0011006584,0.0027127322
53,Africa ,2000,6.936677,17.096462,0.016176648,0.039869737,0.0011006584,0.0
54,Africa ,2000,6.936677,17.096462,0.016176648,0.054692887,0.0011006584,0.0027127322
55,Africa ,2000,6.936677,17.096462,0.016176648,0.054692887,0.0011006584,0.0
56,Africa ,2000,6.936677,17.720495,0.016176648,0.039869737,0.0011006584,0.0027127322
57,Africa ,2000,6.936677,17.720495,0.016176648,0.039869737,0.0011006584,0.0
58,Africa ,2000,6.936677,17.720495,0.016176648,0.054692887,0.0011006584,0.0027127322
59,Africa ,2000,6.936677,17.720495,0.016176648,0.054692887,0.0011006584,0.0
60,Africa ,2001,7.1568594,17.614204,0.036778532,0.090518005,0.0013239534,0.0032584567
61,Africa ,2001,7.1568594,17.614204,0.036778532,0.090518005,0.0013239534,0.0
62,Africa ,2001,7.1568594,17.614204,0.036778532,0.10520057,0.0013239534,0.0032584567
63,Africa ,2001,7.1568594,17.614204,0.036778532,0.10520057,0.0013239534,0.0
64,Africa ,2001,7.1568594,18.57476,0.036778532,0.090518005,0.0013239534,0.0032584567
65,Africa ,2001,7.1568594,18.57476,0.036778532,0.090518005,0.0013239534,0.0
66,Africa ,2001,7.1568594,18.57476,0.036778532,0.10520057,0.0013239534,0.0032584567
67,Africa ,2001,7.1568594,18.57476,0.036778532,0.10520057,0.0013239534,0.0
68,Africa ,2002,7.353559,17.438547,0.0383636,0.090977095,0.0014529313,0.003445546
69,Africa ,2002,7.353559,17.438547,0.0383636,0.090977095,0.0014529313,0.0043259147
70,Africa ,2002,7.353559,17.438547,0.0383636,0.09300716,0.0014529313,0.003445546
71,Africa ,2002,7.353559,17.438547,0.0383636,0.09300716,0.0014529313,0.0043259147
72,Africa ,2002,7.353559,18.041227,0.0383636,0.090977095,0.0014529313,0.003445546
73,Africa ,2002,7.353559,18.041227,0.0383636,0.090977095,0.0014529313,0.0043259147
74,Africa ,2002,7.353559,18.041227,0.0383636,0.09300716,0.0014529313,0.003445546
75,Africa ,2002,7.353559,18.041227,0.0383636,0.09300716,0.0014529313,0.0043259147
76,Africa ,2003,6.768146,16.221458,0.04389985,0.10521633,0.0016441405,0.0039405706
77,Africa ,2003,6.768146,16.221458,0.04389985,0.10521633,0.0016441405,0.004121672
78,Africa ,2003,6.768146,16.221458,0.04389985,0.125711,0.0016441405,0.0039405706
79,Africa ,2003,6.768146,16.221458,0.04389985,0.125711,0.0016441405,0.004121672
80,Africa ,2003,6.768146,16.832909,0.04389985,0.10521633,0.0016441405,0.0039405706
81,Africa ,2003,6.768146,16.832909,0.04389985,0.10521633,0.0016441405,0.004121672
82,Africa ,2003,6.768146,16.832909,0.04389985,0.125711,0.0016441405,0.0039405706
83,Africa ,2003,6.768146,16.832909,0.04389985,0.125711,0.0016441405,0.004121672
84,Africa ,2004,6.633234,16.127983,0.05842944,0.1420648,0.0018683693,0.004542727
85,Africa ,2004,6.633234,16.127983,0.05842944,0.1420648,0.0018683693,0.00388146
86,Africa ,2004,6.633234,16.127983,0.05842944,0.15137695,0.0018683693,0.004542727
87,Africa ,2004,6.633234,16.127983,0.05842944,0.15137695,0.0018683693,0.00388146
88,Africa ,2004,6.633234,16.795078,0.05842944,0.1420648,0.0018683693,0.004542727
89,Africa ,2004,6.633234,16.795078,0.05842944,0.1420648,0.0018683693,0.00388146
90,Africa ,2004,6.633234,16.795078,0.05842944,0.15137695,0.0018683693,0.004542727
91,Africa ,2004,6.633234,16.795078,0.05842944,0.15137695,0.0018683693,0.00388146
92,Africa ,2005,6.696118,15.851317,0.058821063,0.13924359,0.002214768,0.0052428916
93,Africa ,2005,6.696118,15.851317,0.058821063,0.13924359,0.002214768,0.0037337812
94,Africa ,2005,6.696118,15.851317,0.058821063,0.15495192,0.002214768,0.0052428916
95,Africa ,2005,6.696118,15.851317,0.058821063,0.15495192,0.002214768,0.0037337812
96,Africa ,2005,6.696118,16.549986,0.058821063,0.13924359,0.002214768,0.0052428916
97,Africa ,2005,6.696118,16.549986,0.058821063,0.13924359,0.002214768,0.0037337812
98,Africa ,2005,6.696118,16.549986,0.058821063,0.15495192,0.002214768,0.0052428916
99,Africa ,2005,6.696118,16.549986,0.058821063,0.15495192,0.002214768,0.0037337812
100,Africa ,2006,6.759675,15.703465,0.062608436,0.14544626,0.0027840806,0.006467732
101,Africa ,2006,6.759675,15.703465,0.062608436,0.14544626,0.0027840806,0.0053776936
102,Africa ,2006,6.759675,15.703465,0.062608436,0.15595311,0.0027840806,0.006467732
103,Africa ,2006,6.759675,15.703465,0.062608436,0.15595311,0.0027840806,0.0053776936
104,Africa ,2006,6.759675,16.464705,0.062608436,0.14544626,0.0027840806,0.006467732
105,Africa ,2006,6.759675,16.464705,0.062608436,0.14544626,0.0027840806,0.0053776936
106,Africa ,2006,6.759675,16.464705,0.062608436,0.15595311,0.0027840806,0.006467732
107,Africa ,2006,6.759675,16.464705,0.062608436,0.15595311,0.0027840806,0.0053776936
108,Africa ,2007,6.696656,15.58802,0.0714853,0.16639861,0.003550922,0.0082656015
109,Africa ,2007,6.696656,15.58802,0.0714853,0.16639861,0.003550922,0.0051430627
110,Africa ,2007,6.696656,15.58802,0.0714853,0.2022938,0.003550922,0.0082656015
111,Africa ,2007,6.696656,15.58802,0.0714853,0.2022938,0.003550922,0.0051430627
112,Africa ,2007,6.696656,16.101215,0.0714853,0.16639861,0.003550922,0.0082656015
113,Africa ,2007,6.696656,16.101215,0.0714853,0.16639861,0.003550922,0.0051430627
114,Africa ,2007,6.696656,16.101215,0.0714853,0.2022938,0.003550922,0.0082656015
115,Africa ,2007,6.696656,16.101215,0.0714853,0.2022938,0.003550922,0.0051430627
116,Africa ,2008,6.39227,15.550842,0.086475015,0.21037273,0.004789489,0.011651662
117,Africa ,2008,6.39227,15.550842,0.086475015,0.21037273,0.004789489,0.0067479797
118,Africa ,2008,6.39227,15.550842,0.086475015,0.21762234,0.004789489,0.011651662
119,Africa ,2008,6.39227,15.550842,0.086475015,0.21762234,0.004789489,0.0067479797
120,Africa ,2008,6.39227,16.120924,0.086475015,0.21037273,0.004789489,0.011651662
121,Africa ,2008,6.39227,16.120924,0.086475015,0.21037273,0.004789489,0.0067479797
122,Africa ,2008,6.39227,16.120924,0.086475015,0.21762234,0.004789489,0.011651662
123,Africa ,2008,6.39227,16.120924,0.086475015,0.21762234,0.004789489,0.0067479797
124,Africa ,2009,6.419967,15.800642,0.10247783,0.2522156,0.006178827,0.015207161
125,Africa ,2009,6.419967,15.800642,0.10247783,0.2522156,0.006178827,0.010075398
126,Africa ,2009,6.419967,15.800642,0.10247783,0.28379035,0.006178827,0.015207161
127,Africa ,2009,6.419967,15.800642,0.10247783,0.28379035,0.006178827,0.010075398
128,Africa ,2009,6.419967,16.558916,0.10247783,0.2522156,0.006178827,0.015207161
129,Africa ,2009,6.419967,16.558916,0.10247783,0.2522156,0.006178827,0.010075398
130,Africa ,2009,6.419967,16.558916,0.10247783,0.28379035,0.006178827,0.015207161
131,Africa ,2009,6.419967,16.558916,0.10247783,0.28379035,0.006178827,0.010075398
132,Africa ,2010,6.694661,16.009842,0.14201224,0.33961296,0.013430021,0.032117017
133,Africa ,2010,6.694661,16.009842,0.14201224,0.33961296,0.013430021,0.058812886
134,Africa ,2010,6.694661,16.009842,0.14201224,0.35740134,0.013430021,0.032117017
135,Africa ,2010,6.694661,16.009842,0.14201224,0.35740134,0.013430021,0.058812886
136,Africa ,2010,6.694661,16.512848,0.14201224,0.33961296,0.013430021,0.032117017
137,Africa ,2010,6.694661,16.512848,0.14201224,0.33961296,0.013430021,0.058812886
138,Africa ,2010,6.694661,16.512848,0.14201224,0.35740134,0.013430021,0.032117017
139,Africa ,2010,6.694661,16.512848,0.14201224,0.35740134,0.013430021,0.058812886
140,Africa ,2011,6.7864485,16.043837,0.14623758,0.3457201,0.03689417,0.087221466
141,Africa ,2011,6.7864485,16.043837,0.14623758,0.3457201,0.03689417,0.07315726
142,Africa ,2011,6.7864485,16.043837,0.14623758,0.3642933,0.03689417,0.087221466
143,Africa ,2011,6.7864485,16.043837,0.14623758,0.3642933,0.03689417,0.07315726
144,Africa ,2011,6.7864485,16.50816,0.14623758,0.3457201,0.03689417,0.087221466
145,Africa ,2011,6.7864485,16.50816,0.14623758,0.3457201,0.03689417,0.07315726
146,Africa ,2011,6.7864485,16.50816,0.14623758,0.3642933,0.03689417,0.087221466
147,Africa ,2011,6.7864485,16.50816,0.14623758,0.3642933,0.03689417,0.07315726
148,Africa ,2012,6.5257273,15.39399,0.14759299,0.34816733,0.0582397,0.13738565
149,Africa ,2012,6.5257273,15.39399,0.14759299,0.34816733,0.0582397,0.07621512
150,Africa ,2012,6.5257273,15.39399,0.14759299,0.33793497,0.0582397,0.13738565
151,Africa ,2012,6.5257273,15.39399,0.14759299,0.33793497,0.0582397,0.07621512
152,Africa ,2012,6.5257273,15.982168,0.14759299,0.34816733,0.0582397,0.13738565
153,Africa ,2012,6.5257273,15.982168,0.14759299,0.34816733,0.0582397,0.07621512
154,Africa ,2012,6.5257273,15.982168,0.14759299,0.33793497,0.0582397,0.13738565
155,Africa ,2012,6.5257273,15.982168,0.14759299,0.33793497,0.0582397,0.07621512
156,Africa ,2013,6.6739335,15.782271,0.20384131,0.48203638,0.04467274,0.10564044
157,Africa ,2013,6.6739335,15.782271,0.20384131,0.48203638,0.04467274,0.07153276
158,Africa ,2013,6.6739335,15.782271,0.20384131,0.49511892,0.04467274,0.10564044
159,Africa ,2013,6.6739335,15.782271,0.20384131,0.49511892,0.04467274,0.07153276
160,Africa ,2013,6.6739335,16.324898,0.20384131,0.48203638,0.04467274,0.10564044
161,Africa ,2013,6.6739335,16.324898,0.20384131,0.48203638,0.04467274,0.07153276
162,Africa ,2013,6.6739335,16.324898,0.20384131,0.49511892,0.04467274,0.10564044
163,Africa ,2013,6.6739335,16.324898,0.20384131,0.49511892,0.04467274,0.07153276
164,Africa ,2014,6.8093343,16.112701,0.27768505,0.65707684,0.10449534,0.24726382
165,Africa ,2014,6.8093343,16.112701,0.27768505,0.65707684,0.10449534,0.24498524
166,Africa ,2014,6.8093343,16.112701,0.27768505,0.7511979,0.10449534,0.24726382
167,Africa ,2014,6.8093343,16.112701,0.27768505,0.7511979,0.10449534,0.24498524
168,Africa ,2014,6.8093343,16.469505,0.27768505,0.65707684,0.10449534,0.24726382
169,Africa ,2014,6.8093343,16.469505,0.27768505,0.65707684,0.10449534,0.24498524
170,Africa ,2014,6.8093343,16.469505,0.27768505,0.7511979,0.10449534,0.24726382
171,Africa ,2014,6.8093343,16.469505,0.27768505,0.7511979,0.10449534,0.24498524
172,Africa ,2015,6.4173684,15.233611,0.47488478,1.1272861,0.17366369,0.41224453
173,Africa ,2015,6.4173684,15.233611,0.47488478,1.1272861,0.17366369,0.42046067
174,Africa ,2015,6.4173684,15.233611,0.47488478,1.1247324,0.17366369,0.41224453
175,Africa ,2015,6.4173684,15.233611,0.47488478,1.1247324,0.17366369,0.42046067
176,Africa ,2015,6.4173684,15.679241,0.47488478,1.1272861,0.17366369,0.41224453
177,Africa ,2015,6.4173684,15.679241,0.47488478,1.1272861,0.17366369,0.42046067
178,Africa ,2015,6.4173684,15.679241,0.47488478,1.1247324,0.17366369,0.41224453
179,Africa ,2015,6.4173684,15.679241,0.47488478,1.1247324,0.17366369,0.42046067
180,Africa ,2016,6.0616903,14.676086,0.57693774,1.3968362,0.27793333,0.67291015
181,Africa ,2016,6.0616903,14.676086,0.57693774,1.3968362,0.27793333,0.6306646
182,Africa ,2016,6.0616903,14.676086,0.57693774,1.3627557,0.27793333,0.67291015
183,Africa ,2016,6.0616903,14.676086,0.57693774,1.3627557,0.27793333,0.6306646
184,Africa ,2016,6.0616903,15.411622,0.57693774,1.3968362,0.27793333,0.67291015
185,Africa ,2016,6.0616903,15.411622,0.57693774,1.3968362,0.27793333,0.6306646
186,Africa ,2016,6.0616903,15.411622,0.57693774,1.3627557,0.27793333,0.67291015
187,Africa ,2016,6.0616903,15.411622,0.57693774,1.3627557,0.27793333,0.6306646
188,Africa ,2017,6.3259087,15.283772,0.6237429,1.5069999,0.3892137,0.94036347
189,Africa ,2017,6.3259087,15.283772,0.6237429,1.5069999,0.3892137,0.8221441
190,Africa ,2017,6.3259087,15.283772,0.6237429,1.4453218,0.3892137,0.94036347
191,Africa ,2017,6.3259087,15.283772,0.6237429,1.4453218,0.3892137,0.8221441
192,Africa ,2017,6.3259087,15.647016,0.6237429,1.5069999,0.3892137,0.94036347
193,Africa ,2017,6.3259087,15.647016,0.6237429,1.5069999,0.3892137,0.8221441
194,Africa ,2017,6.3259087,15.647016,0.6237429,1.4453218,0.3892137,0.94036347
195,Africa ,2017,6.3259087,15.647016,0.6237429,1.4453218,0.3892137,0.8221441
196,Africa ,2018,6.546942,15.840217,0.7183793,1.7381065,0.4890039,1.1831368
197,Africa ,2018,6.546942,15.840217,0.7183793,1.7381065,0.4890039,1.1029457
198,Africa ,2018,6.546942,15.840217,0.7183793,1.8746395,0.4890039,1.1831368
199,Africa ,2018,6.546942,15.840217,0.7183793,1.8746395,0.4890039,1.1029457
200,Africa ,2018,6.546942,16.307402,0.7183793,1.7381065,0.4890039,1.1831368
201,Africa ,2018,6.546942,16.307402,0.7183793,1.7381065,0.4890039,1.1029457
202,Africa ,2018,6.546942,16.307402,0.7183793,1.8746395,0.4890039,1.1831368
203,Africa ,2018,6.546942,16.307402,0.7183793,1.8746395,0.4890039,1.1029457
204,Africa ,2019,6.617261,16.068594,0.91754866,2.2280698,0.6120092,1.4861331
205,Africa ,2019,6.617261,16.068594,0.91754866,2.2280698,0.6120092,1.6736958
206,Africa ,2019,6.617261,16.068594,0.91754866,2.236831,0.6120092,1.4861331
207,Africa ,2019,6.617261,16.068594,0.91754866,2.236831,0.6120092,1.6736958
208,Africa ,2019,6.617261,16.375631,0.91754866,2.2280698,0.6120092,1.4861331
209,Africa ,2019,6.617261,16.375631,0.91754866,2.2280698,0.6120092,1.6736958
210,Africa ,2019,6.617261,16.375631,0.91754866,2.236831,0.6120092,1.4861331
211,Africa ,2019,6.617261,16.375631,0.91754866,2.236831,0.6120092,1.6736958
212,Africa ,2020,7.327819,17.118017,1.0664787,2.4913282,0.8039458,1.8780429
213,Africa ,2020,7.327819,17.118017,1.0664787,2.4913282,0.8039458,1.7831272
214,Africa ,2020,7.327819,17.118017,1.0664787,2.1868074,0.8039458,1.8780429
215,Africa ,2020,7.327819,17.118017,1.0664787,2.1868074,0.8039458,1.7831272
216,Africa ,2020,7.327819,17.610857,1.0664787,2.4913282,0.8039458,1.8780429
217,Africa ,2020,7.327819,17.610857,1.0664787,2.4913282,0.8039458,1.7831272
218,Africa ,2020,7.327819,17.610857,1.0664787,2.1868074,0.8039458,1.8780429
219,Africa ,2020,7.327819,17.610857,1.0664787,2.1868074,0.8039458,1.7831272
220,Africa ,2021,7.227977,17.09426,1.1503036,2.720483,0.77807826,1.8401653
221,Africa ,2021,7.227977,17.09426,1.1503036,2.720483,0.77807826,2.0396738
222,Africa ,2021,7.227977,17.09426,1.1503036,2.4888308,0.77807826,1.8401653
223,Africa ,2021,7.227977,17.09426,1.1503036,2.4888308,0.77807826,2.0396738
224,Africa ,2021,7.227977,17.301483,1.1503036,2.720483,0.77807826,1.8401653
225,Africa ,2021,7.227977,17.301483,1.1503036,2.720483,0.77807826,2.0396738
226,Africa ,2021,7.227977,17.301483,1.1503036,2.4888308,0.77807826,1.8401653
227,Africa ,2021,7.227977,17.301483,1.1503036,2.4888308,0.77807826,2.0396738
228,Algeria,1985,0.72826535,5.2631583,0.0,0.0,0.0,0.0
229,Algeria,1986,0.26640448,1.9258916,0.0,0.0,0.0,0.0
230,Algeria,1987,0.5174273,3.9223394,0.0,0.0,0.0,0.0
231,Algeria,1988,0.17717436,1.310325,0.0,0.0,0.0,0.0
232,Algeria,1989,0.22495823,1.4748107,0.0,0.0,0.0,0.0
233,Algeria,1990,0.1267387,0.8383011,0.0,0.0,0.0,0.0
234,Algeria,1991,0.277607,1.6892477,0.0,0.0,0.0,0.0
235,Algeria,1992,0.18375747,1.0882642,0.0,0.0,0.0,0.0
236,Algeria,1993,0.35028014,1.8182755,0.0,0.0,0.0,0.0
237,Algeria,1994,0.16257899,0.83488405,0.0,0.0,0.0,0.0
238,Algeria,1995,0.1822476,0.9789501,0.0,0.0,0.0,0.0
239,Algeria,1996,0.1288034,0.6536265,0.0,0.0,0.0,0.0
240,Algeria,1997,0.0744559,0.34888592,0.0,0.0,0.0,0.0
241,Algeria,1998,0.20617962,0.9242542,0.0,0.0,0.0,0.0
242,Algeria,1999,0.19274342,0.8199701,0.0,0.0,0.0,0.0
243,Algeria,2000,0.053235482,0.20929259,0.0,0.0,0.0,0.0
244,Algeria,2001,0.065218486,0.2796644,0.0,0.0,0.0,0.0
245,Algeria,2002,0.05167677,0.23085803,0.0,0.0,0.0,0.0
246,Algeria,2003,0.228104,0.93491554,0.0,0.0,0.0,0.0
247,Algeria,2004,0.2067869,0.8506295,0.0,0.0,0.0,0.0
248,Algeria,2005,0.43411878,1.7235976,0.0,0.0,0.0,0.0
249,Algeria,2006,0.16327195,0.6640507,0.0,0.0,0.0,0.0
250,Algeria,2007,0.15990457,0.6289308,0.0,0.0,0.0,0.0
251,Algeria,2008,0.1877543,0.74015325,0.0,0.0,0.0,0.0
252,Algeria,2009,0.21278548,0.8285005,0.0,0.0,0.0,0.0
253,Algeria,2010,0.1093806,0.39534885,0.0,0.0,0.0057517756,0.0
254,Algeria,2011,0.22449896,1.0379905,0.0,0.0,0.010760946,0.0
255,Algeria,2012,0.21009885,1.1483607,0.0,0.0,0.014433099,0.0
256,Algeria,2013,0.050247308,0.58604157,0.0,0.0,0.014515886,0.0
257,Algeria,2014,0.089283474,0.41390726,0.00046247814,0.0,0.027756516,0.0
258,Algeria,2015,0.06323396,0.21645021,0.008285812,0.03092146,0.025293589,0.09276438
259,Algeria,2016,0.031239543,0.32953864,0.008266354,0.044937085,0.106301226,0.13481127
260,Algeria,2017,0.023891231,0.08391608,0.008105944,0.013986014,0.21502112,0.7972028
261,Algeria,2018,0.046107795,0.16641243,0.003938928,0.013867702,0.23763257,0.9014006
262,Algeria,2019,0.0576596,0.19559266,0.0037935944,0.013039509,0.23329379,0.8866866
263,Algeria,2020,0.01990544,0.068737976,0.003090129,0.013747594,0.27490386,0.90734124
264,Algeria,2021,0.0035544697,0.11606912,0.00401298,0.012896569,0.2537999,1.0446221
265,Argentina,1985,12.680017,45.58814,0.0,0.0,0.0,0.0
266,Argentina,1986,12.220743,42.89944,0.0,0.0,0.0,0.0
267,Argentina,1987,12.183867,42.04624,0.0,0.0,0.0,0.0
268,Argentina,1988,8.344774,29.065302,0.0,0.0,0.0,0.0
269,Argentina,1989,7.478697,25.927376,0.0,0.0,0.0,0.0
270,Argentina,1990,10.209906,34.728382,0.0,0.0,0.0,0.0
271,Argentina,1991,9.001223,29.467028,0.0,0.0,0.0,0.0
272,Argentina,1992,10.132553,34.15805,0.0,0.0,0.0,0.0
273,Argentina,1993,12.1635,38.417286,0.0,0.0,0.0,0.0
274,Argentina,1994,13.254489,41.581577,0.0,0.0,0.0,0.0
275,Argentina,1995,12.475042,39.458057,0.0,0.0,0.0,0.0
276,Argentina,1996,10.112366,32.212933,0.004328139,0.013787307,0.0,0.0
277,Argentina,1997,12.421807,38.536728,0.0064909924,0.020137321,0.0,0.0
278,Argentina,1998,11.372231,35.695915,0.0139775835,0.043873794,7.3034457e-06,2.2920456e-05
279,Argentina,1999,9.091587,26.499302,0.0147785805,0.043075256,1.1056523e-05,3.220024e-05
280,Argentina,2000,12.092774,33.419353,0.01470928,0.04692082,1.5225888e-05,0.0
281,Argentina,2001,15.746431,42.374844,0.02124812,0.057810154,1.851931e-05,0.0
282,Argentina,2002,15.958025,43.73383,0.032739975,0.08626001,2.0968526e-05,0.0
283,Argentina,2003,13.975237,37.97368,0.032230996,0.090764694,2.6889687e-05,0.0
284,Argentina,2004,11.785715,31.497543,0.02802891,0.073152885,2.707599e-05,0.0
285,Argentina,2005,12.392465,33.372993,0.02597556,0.07931787,2.9337736e-05,0.0
286,Argentina,2006,13.023436,33.725315,0.023857594,0.062836625,3.0835607e-05,0.0
287,Argentina,2007,10.18465,27.117727,0.020092895,0.0541272,3.5572175e-05,0.0
288,Argentina,2008,9.985144,26.23965,0.013426018,0.034858387,4.5872686e-05,0.0
289,Argentina,2009,11.326775,28.83061,0.012050945,0.03439381,2.4896292e-05,0.0
290,Argentina,2010,10.463687,27.599464,0.007951787,0.025075225,2.6933396e-05,0.0
291,Argentina,2011,9.461024,25.279022,0.008066647,0.048879836,0.00048874883,0.0
292,Argentina,2012,8.462529,22.309425,0.10732154,0.63719016,0.0023722528,0.0077706114
293,Argentina,2013,9.08736,24.571081,0.12571332,0.7633588,0.0041799652,0.0075580077
294,Argentina,2014,8.962524,24.52773,0.17127603,0.47037402,0.004408179,0.015173356
295,Argentina,2015,8.738676,23.180202,0.16033915,0.42818782,0.003967834,0.007257421
296,Argentina,2016,8.031665,21.05414,0.14775771,0.3867087,0.0038529567,0.0071612718
297,Argentina,2017,8.488072,22.703325,0.16430265,0.4402107,0.0044105537,0.014433138
298,Argentina,2018,8.683492,22.862867,0.38005105,1.0015023,0.029088747,0.07868946
299,Argentina,2019,7.789057,20.524181,1.4148179,3.7173321,0.2264681,0.59327126
300,Argentina,2020,7.057022,17.492249,2.8057885,6.720023,0.4008213,0.9589732
301,Argentina,2021,5.3786182,13.764658,3.5507598,8.733297,0.6025807,1.479411
302,Asia,1985,5.0661306,17.09296,0.0,0.0,0.0,0.0
303,Asia,1986,4.9006996,16.297756,0.0,0.0,0.0,0.0
304,Asia,1987,4.8033037,15.566264,0.0,0.0,0.0,0.0
305,Asia,1988,5.1596956,16.688961,0.0,0.0,0.0,0.0
306,Asia,1989,5.037293,15.938762,0.0,0.0,0.0,0.0
307,Asia,1990,5.1095595,15.645889,0.00038332597,0.0011739414,4.593241e-05,0.00014091567
308,Asia,1991,4.9714622,15.021198,0.0013618367,0.004114831,4.4203825e-05,0.00013381464
309,Asia,1992,4.7920914,14.319331,0.0023392672,0.0069901426,0.00016420474,0.0004907404
310,Asia,1993,5.1130238,15.149673,0.0031515833,0.009338304,0.00028991868,0.000858935
311,Asia,1994,4.824696,13.947165,0.005591069,0.016162861,0.00034817727,0.0010065476
312,Asia,1995,4.990134,14.1412945,0.010328518,0.029269632,0.0004588304,0.001300156
313,Asia,1996,4.7484045,13.382044,0.008671535,0.024438366,0.0006440578,0.0018152329
314,Asia,1997,4.596565,12.741391,0.010316257,0.028596332,0.0010038152,0.0027826293
315,Asia,1998,4.8641324,13.094637,0.012556059,0.03380206,0.0014409502,0.0038791483
316,Asia,1999,4.588715,12.173182,0.016929185,0.04491054,0.0020489902,0.0054356386
317,Asia,2000,4.5477147,12.2445545,0.01912113,0.051105227,0.0030634506,0.008409721
318,Asia,2001,4.7145543,12.671028,0.024668815,0.065585665,0.0042728256,0.010930944
319,Asia,2002,4.6214204,12.284359,0.02531314,0.06693841,0.005622545,0.014509772
320,Asia,2003,4.425234,11.917465,0.030881373,0.08246384,0.0070804306,0.018005203
321,Asia,2004,4.725448,12.802816,0.049658813,0.13206598,0.0084752785,0.021598807
